,url,product_code,tltle,price_main,stock,Крепость,Бренд,Сорта винограда,Регион,Вино,Насыщенность,Объем,Глубина цвета,Производитель,Сайт производителя,Подходит к,Температура сервировки,Вкус,product_type,price_discount,Сайт бренда,Потенциал хранения,Страна производства,Органическое,Биодинамическое,Игристое вино/шампанское,Разновидность
216,https://winestyle.ru/products/Koktebel-Nashi-Tradicii-Kagor-Vysshego-Kachestva.html,Артикул: в178845,"Koktebel, ""Nashi Tradicii"" Kagor Vysshego Kachestva, 750 мл",779 ₽,in_stock,16 %,Наши Традиции,Каберне Совиньон; Каберне Фран; Бастардо Магарачский,Россия; Крым; Феодосия,Десертное; Сладкое,среднее,0.75 л,тёмное,Коктебель,http://vinokoktebel.ru/,фрукты; мороженое; кондитерские изделия,18–20 °С,шоколад; кофе; сливки; округлый; долгий/продолжительный; глубокий; густой,wine,,,,,,,,
217,https://winestyle.ru/products/Black-Sea-Collection-Krasnostop.html,Артикул: в186851,"""Блэк Си Коллекшн"" Красностоп, 750 мл",729 ₽,in_stock,12 %,Black Sea Collection,Красностоп Анапский,Россия; Краснодарский край,Красное; Сухое,среднее,0.75 л,тёмное,Кубань-Вино,http://kuban-vino.ru/,мясо; сыры,14–16 °С,свежий; сухой; черные ягоды; богатый; насыщенный/интенсивный; сбалансированный; долгий/продолжительный; бархатистый,wine,,,,,,,,
218,https://winestyle.ru/products/Massandra-Merlot.html,Артикул: в100053,"Massandra, Merlot, 750 мл",579 ₽,in_stock,12 %,,Мерло,Россия; Крым,Красное; Сухое,лёгкое,0.75 л,насыщенное,Массандра,http://massandra.su/,мясо; сыры; овощи; горячие блюда,16-18 °С,приятный; терпкий; гармоничный,wine,,,,,,,,
219,https://winestyle.ru/products/Myskhako-Blanc-Out-Riesling.html,Артикул: в237507,"Мысхако, ""Блан Аут"" Рислинг, 750 мл",1 019 ₽,in_stock,14.5 %,Blanc Out,Рислинг,Россия; Краснодарский край,Белое; Сухое,среднее,0.75 л,светлое,Мысхако,https://myskhako.ru/,птица; рыба; свинина; морепродукты/дары моря; сыры; овощи; мягкие сыры; моллюски,10–12 °С,фруктовый; свежий; минералы; приятный; сбалансированный; маслянистый; кислинка,wine,,,,,,,,
220,https://winestyle.ru/products/Valery-Zaharin-Kokur-Naturally-Semi-Sweet-2023.html,Артикул: в239122,"Valery Zaharin, Kokur Naturally Semi-Sweet, 2023, 750 мл",1 609 ₽,in_stock,12.5 %,Валерий Захарьин,Кокур,Россия; Крым,Белое; Полусладкое,лёгкое,0.75 л,светлое,Бурлюк,https://burluk-winery.com,десерты; дижестив; легкие блюда; острые/пряные блюда,10–12 °С,фруктовый; округлый; мягкий; приятный; сбалансированный; сладковатый; нежный,wine,,https://valeryzaharin.com/,,,,,,
221,https://winestyle.ru/products/Chateau-Tamagne-Delicate-Rose-2023.html,Артикул: в235340,"Шато Тамань, ""Деликат"" Розе, 2023, 750 мл",539 ₽,in_stock,10.5 %,Chateau Tamagne,Бианка; Грюнер Таманский,Россия; Краснодарский край,Розовое; Полусухое,лёгкое,0.75 л,умеренное,Кубань-Вино,http://kuban-vino.ru/,рыба; морепродукты/дары моря; сыры; азиатская кухня; закуски,10-12 °С,свежий; красные ягоды; минералы; легкое; мягкий; сбалансированный; чистый; сладковатый,wine,,https://chateautamagne.ru,,,,,,
222,https://winestyle.ru/products/Solnechnaya-Dolina-Blanc-Sweet.html,Артикул: в83691,"""Solnechnaya Dolina"" Blanc Sweet, 750 мл",1 639 ₽,in_stock,16 %,,Сары Пандас; Кокур; Солнечнодолинский; Мускат; Фурминт; Пино Гри; Белые сорта винограда,Россия; Крым,Белое; Сладкое,среднее,0.75 л,умеренное,Солнечная Долина,http://sunvalley1888.ru/,десерты; фрукты; дижестив; сухофрукты; орехи; ягоды,16–18 °С,дыня; персик; айва; цукаты; мягкий; фруктовая кислинка; инжир; долгий/продолжительный; шиповник; щедрый,wine,,,,,,,,
223,https://winestyle.ru/products/Villa-Krim-Muscat-Bianco.html,Артикул: в192199,"""Вилла Крым"" Мускат Бианко, 750 мл",589 ₽,in_stock,12 %,Villa Krim,Мускатные сорта винограда,Россия; Крым,Белое; Полусладкое,лёгкое,0.75 л,светлое,ООО АВК (Алеф-Виналь-Крым),,десерты; ягоды; ягодный десерт,11–13 °С,свежий; мягкий; бодрящий; сладковатый,wine,,https://villakrim.com/,,,,,,
224,https://winestyle.ru/products/Donskoy-Mustang-Semi-Sweet-Red.html,Артикул: в190036,"""Donskoy Mustang"" Semi-Sweet Red, 750 мл",679 ₽,in_stock,13 %,Донской Мустанг,Молдова; Саперави Северный; Цимлянский черный; Красностоп Золотовский; Мерло; Денисовский; Каберне Совиньон,Россия; Ростовская область,Красное; Полусладкое,среднее,0.75 л,насыщенное,Цимлянские Вина,http://vinoigristoe.ru/,красное мясо,16–18 °С,фруктовый; ягоды; округлый; мягкий; приятный; сладковатый; кислинка,wine,,,,,,,,
225,https://winestyle.ru/products/Sokrovishcha-Kryma-Muscat-Rkatsiteli.html,Артикул: в159200,"""Sokrovishcha Kryma"" Muscat Rkatsiteli, 750 мл",510 ₽,in_stock,11 %,Сокровища Крыма,Мускат; Ркацители,Россия; Крым,Белое; Сладкое,лёгкое,0.75 л,светлое,Фотисаль,https://www.fotisal.ru,птица; аперитив; фрукты; мороженое,12–14 °C,цветочный; мед; сладкий; мягкий; приятный; гармоничный; нежный; интригующий,wine,,,,,,,,
226,https://winestyle.ru/products/DZIV-Cabernet-Sauvignon-Dry.html,Артикул: в191199,"DZIV, Cabernet Dry, 750 мл",370 ₽,in_stock,12 %,,Каберне Совиньон,Россия; Дагестан,Красное; Сухое,лёгкое,0.75 л,тёмное,Дербентский завод игристых вин (ДЗИВ),http://derbent-vino.ru/,мясо; птица; сыры; закуски; шашлык; колбасные изделия,10–12 °С,фруктовый; округлый; приятный; сбалансированный; танинный; стойкий,wine,,,,,,,,
227,https://winestyle.ru/products/Yuzhnaya-Vinnaya-Kompaniya-Chardonnay-Semi-Sweet.html,Артикул: в117697,"Yuzhnaya Vinnaya Kompaniya, Chardonnay Semi-Sweet, 750 мл",269 ₽,in_stock,12 %,,Шардоне,Россия; Краснодарский край,Белое; Полусладкое,лёгкое,0.75 л,светлое,Южная Винная Компания (ЮВК),http://swcrussia.com/,рыба; белое мясо; сыры; фрукты; легкие блюда,8–10 °С,цветочный; пряный/острый; орехи; яблоки; сливки; мягкий,wine,,,,,,,,
228,https://winestyle.ru/products/Sort-Sauvignon-Blanc.html,Артикул: в141835,"""Sort"" Sauvignon Blanc, 750 мл",629 ₽,in_stock,13 %,,Совиньон Блан,Россия; Краснодарский край,Белое; Сухое,,0.75 л,светлое,Сорт/ООО Сухая Гора,https://sort.wine,птица; рыба; белое мясо; салат; сыры; овощи; копченая рыба; козий сыр,8-10 °C,фруктовый; цитрусовые; яркий; освежающий,wine,,,,,,,,
229,https://winestyle.ru/products/Sun-Valley-Red-Dry.html,Артикул: в126242,"""Сан Валей"" Красное сухое, 750 мл",489 ₽,in_stock,13 %,Sun Valley,Бастардо Магарачский; Каберне Совиньон; Одесский Черный; Мерло; Красные сорта винограда,Россия; Крым,Красное; Сухое,лёгкое,0.75 л,насыщенное,Солнечная Долина,http://sunvalley1888.ru/,дичь; красное мясо; сыры; овощи,12-14 °С,свежий; сочный; насыщенный/интенсивный; терпкий; гармоничный; долгий/продолжительный; бархатистый,wine,,,,,,,,
230,https://winestyle.ru/products/Terroir-Red-Klen-de-Gai-Kodzor-2022.html,Артикул: в233283,"""Terroir Red Klen"" de Gai-Kodzor, 2022, 750 мл",2 390 ₽,in_stock,14 %,,Сира; Мурведр; Гренаш/Гарнача,Россия; Краснодарский край; Гай-Кодзор,Красное; Сухое,полнотелое,0.75 л,тёмное,ООО Виноградники Гай-Кодзора,http://gai-kodzor.ru/,мясо; сыры; шашлык; барбекю,16–18 °С,дуб; табак; кожа; черные ягоды; земляной; полный; приятный; терпкий; изысканный/элегантный; бархатистый; вяжущий,wine,,,,,,,,
231,https://winestyle.ru/products/Sokrovishcha-Kryma-Paskhalnoe.html,Артикул: в189406,"""Sokrovishcha Kryma"" Paskhalnoe, 750 мл",549 ₽,in_stock,11 %,Сокровища Крыма,Каберне Совиньон; Мерло,Россия; Крым,Красное; Сладкое,среднее,0.75 л,тёмное,Фотисаль,https://www.fotisal.ru,фрукты; выпечка; шоколад,14-18 °С,фруктовый; сочный; специи/пряности; сладкий; маслянистый; обволакивающий,wine,,,,,,,,
232,https://winestyle.ru/products/Kuban-Vino-Vina-Tamani-Cabernet.html,Артикул: в86667,"Kuban-Vino, ""Vina Tamani"" Cabernet, 700 мл",389 ₽,in_stock,12.5 %,Вина Тамани,Каберне Совиньон,Россия; Краснодарский край,Красное; Сухое,,0.7 л,насыщенное,Кубань-Вино,http://kuban-vino.ru/,белое мясо; красное мясо; сыры; горячие закуски; овощи гриль,14–16 °С,фруктовый; яркий; насыщенный/интенсивный; гармоничный; устойчивый,wine,,,,,,,,
233,https://winestyle.ru/products/Chateau-Tamagne-Nude-Rkatsiteli.html,Артикул: в223235,"Шато Тамань, ""Нюд"" Ркацители, 750 мл",779 ₽,in_stock,12 %,Chateau Tamagne; Nude,Ркацители,Россия; Краснодарский край,Белое; Сухое,среднее,0.75 л,светлое,Кубань-Вино,http://kuban-vino.ru/,птица; рыба; салат; сыры; закуски; канапе,10–12 °С,плотный; насыщенный/интенсивный; гармоничный; долгий/продолжительный; изысканный/элегантный; изящный,wine,,https://chateautamagne.ru,,,,,,
